job_id,cand_id,lf_skill,lf_sem,lf_exp,lf_role,lf_loc,y_prob
JOB_17,CV_024,-1,0,1,0,-1,0.793441644914104
JOB_17,CV_066,-1,-1,1,1,-1,0.8158462909997302
JOB_17,CV_032,1,1,1,1,1,0.9956630934198999
JOB_17,CV_072,1,0,1,1,-1,0.8899731895162262
JOB_17,CV_083,-1,-1,1,1,1,0.9903735230222465
JOB_17,CV_119,0,0,1,-1,-1,0.7760057395865282
JOB_17,CV_016,-1,-1,1,1,1,0.9903735230222465
JOB_17,CV_036,0,0,1,1,-1,0.8687323344441251
JOB_17,CV_059,1,0,1,1,1,0.9947044400573793
JOB_17,CV_093,0,0,1,1,-1,0.8687323344441251
JOB_17,CV_047,0,-1,1,-1,1,0.9850352274079028
JOB_17,CV_098,0,1,1,1,-1,0.8899731895162262
JOB_17,CV_096,-1,0,1,1,1,0.9921099818949954
JOB_17,CV_087,0,0,1,1,-1,0.8687323344441251
JOB_17,CV_012,0,1,1,1,1,0.9947044400573793
JOB_17,CV_050,1,0,1,1,-1,0.8899731895162262
JOB_17,CV_014,1,-1,1,1,-1,0.8687323344441251
JOB_17,CV_082,-1,-1,1,1,-1,0.8158462909997302
JOB_17,CV_035,1,1,1,1,-1,0.9081404248468237
JOB_17,CV_114,1,0,1,0,-1,0.8515915098330731
JOB_17,CV_088,1,0,1,-1,-1,0.8089512745610968
JOB_17,CV_090,0,0,1,-1,-1,0.7760057395865282
JOB_17,CV_026,0,0,1,1,-1,0.8687323344441251
JOB_17,CV_008,0,-1,1,1,-1,0.8441091699732922
JOB_17,CV_018,-1,0,1,1,-1,0.8441091699732922
JOB_17,CV_064,-1,0,1,1,-1,0.8441091699732922
JOB_18,CV_050,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_068,-1,-1,1,-1,-1,0.6987174891528171
JOB_18,CV_042,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_039,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_108,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_006,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_061,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_041,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_104,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_000,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_001,0,-1,1,0,1,0.9889138067848836
JOB_18,CV_022,0,-1,1,0,1,0.9889138067848836
JOB_18,CV_054,1,-1,1,1,-1,0.8687323344441251
JOB_18,CV_035,-1,-1,1,0,-1,0.7586195969184619
JOB_18,CV_105,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_060,-1,-1,1,-1,-1,0.6987174891528171
JOB_18,CV_019,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_096,1,-1,1,0,1,0.9909111581409155
JOB_18,CV_062,-1,-1,1,0,1,0.9864835075253354
JOB_18,CV_018,-1,-1,1,0,-1,0.7586195969184619
JOB_18,CV_085,0,-1,1,0,1,0.9889138067848836
JOB_18,CV_081,1,-1,1,0,1,0.9909111581409155
JOB_18,CV_036,-1,-1,1,0,-1,0.7586195969184619
JOB_18,CV_011,1,-1,1,-1,1,0.9877226901975171
JOB_18,CV_091,-1,-1,1,0,1,0.9864835075253354
JOB_18,CV_094,1,-1,1,0,1,0.9909111581409155
JOB_18,CV_063,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_023,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_040,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_034,0,-1,1,0,1,0.9889138067848836
JOB_18,CV_065,0,-1,1,-1,1,0.9850352274079028
JOB_18,CV_111,-1,-1,1,1,-1,0.8158462909997302
JOB_18,CV_015,-1,-1,1,-1,1,0.9817703452181514
JOB_18,CV_113,-1,-1,1,0,1,0.9864835075253354
JOB_18,CV_088,0,-1,1,-1,-1,0.7392104299313632
JOB_18,CV_047,0,-1,1,-1,1,0.9850352274079028
JOB_18,CV_038,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_079,1,-1,1,0,1,0.9909111581409155
JOB_18,CV_087,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_118,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_066,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_007,1,-1,1,0,1,0.9909111581409155
JOB_18,CV_028,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_106,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_073,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_002,-1,-1,1,0,-1,0.7586195969184619
JOB_18,CV_029,1,-1,1,0,1,0.9909111581409155
JOB_18,CV_072,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_012,-1,-1,1,0,1,0.9864835075253354
JOB_18,CV_075,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_090,-1,-1,1,-1,-1,0.6987174891528171
JOB_18,CV_013,0,-1,1,0,1,0.9889138067848836
JOB_18,CV_017,-1,-1,1,-1,-1,0.6987174891528171
JOB_18,CV_098,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_080,0,-1,1,-1,-1,0.7392104299313632
JOB_18,CV_005,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_069,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_084,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_020,1,-1,1,0,1,0.9909111581409155
JOB_18,CV_057,-1,-1,1,0,1,0.9864835075253354
JOB_18,CV_100,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_101,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_033,1,-1,1,0,-1,0.8244029762987993
JOB_18,CV_026,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_037,1,-1,1,-1,1,0.9877226901975171
JOB_18,CV_109,1,-1,1,1,-1,0.8687323344441251
JOB_18,CV_032,1,-1,1,0,1,0.9909111581409155
JOB_18,CV_114,0,-1,1,0,-1,0.793441644914104
JOB_18,CV_077,-1,-1,1,-1,-1,0.6987174891528171
JOB_18,CV_107,-1,-1,1,0,-1,0.7586195969184619
JOB_19,CV_114,0,0,1,1,-1,0.8687323344441251
JOB_19,CV_044,1,1,1,-1,-1,0.838062317751627
JOB_19,CV_073,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_017,1,-1,1,-1,-1,0.7760057395865282
JOB_19,CV_034,1,0,1,-1,1,0.9899324551676333
JOB_19,CV_011,0,0,1,-1,1,0.9877226901975171
JOB_19,CV_094,0,0,1,-1,1,0.9877226901975171
JOB_19,CV_025,0,0,1,-1,1,0.9877226901975171
JOB_19,CV_079,1,-1,1,1,1,0.9935352566336874
JOB_19,CV_112,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_116,0,1,1,-1,1,0.9899324551676333
JOB_19,CV_088,-1,0,1,-1,-1,0.7392104299313632
JOB_19,CV_028,1,0,1,-1,-1,0.8089512745610968
JOB_19,CV_080,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_076,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_063,-1,0,1,-1,-1,0.7392104299313632
JOB_19,CV_054,1,0,1,-1,-1,0.8089512745610968
JOB_19,CV_001,-1,-1,1,-1,1,0.9817703452181514
JOB_19,CV_077,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_096,1,0,1,1,1,0.9947044400573793
JOB_19,CV_032,0,0,1,-1,1,0.9877226901975171
JOB_19,CV_118,-1,1,1,-1,-1,0.7760057395865282
JOB_19,CV_107,0,1,1,-1,-1,0.8089512745610968
JOB_19,CV_070,1,1,1,-1,-1,0.838062317751627
JOB_19,CV_005,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_004,1,0,1,-1,-1,0.8089512745610968
JOB_19,CV_055,-1,0,1,-1,1,0.9850352274079028
JOB_19,CV_058,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_074,0,0,1,1,1,0.9935352566336874
JOB_19,CV_110,1,-1,1,-1,1,0.9877226901975171
JOB_19,CV_019,-1,0,1,-1,-1,0.7392104299313632
JOB_19,CV_115,1,-1,1,-1,-1,0.7760057395865282
JOB_19,CV_095,0,-1,1,1,1,0.9921099818949954
JOB_19,CV_051,0,0,1,-1,1,0.9877226901975171
JOB_19,CV_064,-1,1,1,-1,-1,0.7760057395865282
JOB_19,CV_042,1,0,1,-1,-1,0.8089512745610968
JOB_19,CV_043,-1,0,1,1,-1,0.8441091699732922
JOB_19,CV_010,0,0,1,-1,1,0.9877226901975171
JOB_19,CV_016,0,0,1,-1,1,0.9877226901975171
JOB_19,CV_008,1,1,1,-1,-1,0.838062317751627
JOB_19,CV_093,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_031,1,0,1,-1,1,0.9899324551676333
JOB_19,CV_078,-1,0,1,-1,-1,0.7392104299313632
JOB_19,CV_041,0,0,1,1,-1,0.8687323344441251
JOB_19,CV_030,0,1,1,-1,-1,0.8089512745610968
JOB_19,CV_065,1,1,1,-1,1,0.9917478125249066
JOB_19,CV_007,1,1,1,-1,1,0.9917478125249066
JOB_19,CV_091,-1,0,1,-1,1,0.9850352274079028
JOB_19,CV_020,1,1,1,-1,1,0.9917478125249066
JOB_19,CV_021,0,0,1,1,-1,0.8687323344441251
JOB_19,CV_015,0,-1,1,1,1,0.9921099818949954
JOB_19,CV_038,1,0,1,-1,-1,0.8089512745610968
JOB_19,CV_087,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_081,1,1,1,-1,1,0.9917478125249066
JOB_19,CV_071,1,0,1,-1,-1,0.8089512745610968
JOB_19,CV_082,0,0,1,1,-1,0.8687323344441251
JOB_19,CV_013,0,0,1,1,1,0.9935352566336874
JOB_19,CV_072,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_104,-1,0,1,-1,-1,0.7392104299313632
JOB_19,CV_047,1,-1,1,1,1,0.9935352566336874
JOB_19,CV_024,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_108,0,-1,1,-1,-1,0.7392104299313632
JOB_19,CV_085,0,0,1,-1,1,0.9877226901975171
JOB_19,CV_029,0,1,1,-1,1,0.9899324551676333
JOB_19,CV_049,-1,1,1,-1,-1,0.7760057395865282
JOB_19,CV_057,0,0,1,-1,1,0.9877226901975171
JOB_19,CV_012,1,1,1,1,1,0.9956630934198999
JOB_19,CV_084,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_100,0,0,1,-1,-1,0.7760057395865282
JOB_19,CV_075,0,1,1,-1,-1,0.8089512745610968
JOB_22,CV_025,1,1,1,0,-1,0.875207551880179
JOB_22,CV_103,1,1,1,0,-1,0.875207551880179
JOB_22,CV_054,1,1,1,0,-1,0.875207551880179
JOB_22,CV_040,1,1,1,0,-1,0.875207551880179
JOB_22,CV_072,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_033,-1,1,1,0,-1,0.8244029762987993
JOB_22,CV_055,0,1,1,0,-1,0.8515915098330731
JOB_22,CV_024,0,1,1,-1,-1,0.8089512745610968
JOB_22,CV_034,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_071,0,0,1,-1,-1,0.7760057395865282
JOB_22,CV_105,1,1,1,1,-1,0.9081404248468237
JOB_22,CV_018,1,0,1,0,-1,0.8515915098330731
JOB_22,CV_112,1,1,1,0,-1,0.875207551880179
JOB_22,CV_064,0,1,1,0,-1,0.8515915098330731
JOB_22,CV_069,-1,1,1,0,-1,0.8244029762987993
JOB_22,CV_036,-1,1,1,0,-1,0.8244029762987993
JOB_22,CV_030,0,1,1,0,-1,0.8515915098330731
JOB_22,CV_076,-1,0,1,0,-1,0.793441644914104
JOB_22,CV_048,-1,-1,1,0,-1,0.7586195969184619
JOB_22,CV_113,1,1,1,0,-1,0.875207551880179
JOB_22,CV_066,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_013,0,0,1,1,-1,0.8687323344441251
JOB_22,CV_119,-1,1,1,-1,-1,0.7760057395865282
JOB_22,CV_102,0,1,1,1,-1,0.8899731895162262
JOB_22,CV_096,-1,0,1,0,-1,0.793441644914104
JOB_22,CV_051,1,0,1,0,-1,0.8515915098330731
JOB_22,CV_059,0,0,1,1,-1,0.8687323344441251
JOB_22,CV_050,0,0,1,1,-1,0.8687323344441251
JOB_22,CV_004,0,1,1,0,-1,0.8515915098330731
JOB_22,CV_062,-1,1,1,0,-1,0.8244029762987993
JOB_22,CV_079,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_052,0,0,1,-1,-1,0.7760057395865282
JOB_22,CV_032,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_068,-1,0,1,-1,-1,0.7392104299313632
JOB_22,CV_047,0,-1,1,-1,-1,0.7392104299313632
JOB_22,CV_019,0,1,1,0,-1,0.8515915098330731
JOB_22,CV_023,1,1,1,0,-1,0.875207551880179
JOB_22,CV_101,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_067,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_081,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_003,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_042,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_014,0,-1,1,0,-1,0.793441644914104
JOB_22,CV_116,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_073,1,0,1,0,-1,0.8515915098330731
JOB_22,CV_021,0,0,1,1,-1,0.8687323344441251
JOB_22,CV_006,1,1,1,0,-1,0.875207551880179
JOB_22,CV_090,0,0,1,-1,-1,0.7760057395865282
JOB_22,CV_026,1,0,1,0,-1,0.8515915098330731
JOB_22,CV_083,1,0,1,0,-1,0.8515915098330731
JOB_22,CV_045,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_093,1,1,1,0,-1,0.875207551880179
JOB_22,CV_027,-1,0,1,0,-1,0.793441644914104
JOB_22,CV_031,1,1,1,0,-1,0.875207551880179
JOB_22,CV_118,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_099,-1,0,1,0,-1,0.793441644914104
JOB_22,CV_000,0,1,1,1,-1,0.8899731895162262
JOB_22,CV_029,1,0,1,0,-1,0.8515915098330731
JOB_22,CV_084,-1,0,1,0,-1,0.793441644914104
JOB_22,CV_092,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_115,0,0,1,0,-1,0.8244029762987993
JOB_22,CV_046,1,0,1,-1,-1,0.8089512745610968
JOB_22,CV_077,0,1,1,-1,-1,0.8089512745610968
JOB_22,CV_037,-1,1,1,-1,-1,0.7760057395865282
JOB_22,CV_065,-1,1,1,-1,-1,0.7760057395865282
JOB_22,CV_088,0,1,1,-1,-1,0.8089512745610968
JOB_22,CV_017,0,0,1,-1,-1,0.7760057395865282
JOB_22,CV_022,1,1,1,0,-1,0.875207551880179
JOB_22,CV_011,-1,1,1,-1,-1,0.7760057395865282
JOB_22,CV_049,0,1,1,0,-1,0.8515915098330731
JOB_24,CV_017,-1,-1,1,-1,-1,0.6987174891528171
JOB_24,CV_111,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_064,0,1,1,-1,1,0.9899324551676333
JOB_24,CV_025,0,1,1,1,-1,0.8899731895162262
JOB_24,CV_002,1,1,1,-1,1,0.9917478125249066
JOB_24,CV_069,1,1,1,-1,-1,0.838062317751627
JOB_24,CV_098,-1,0,1,-1,1,0.9850352274079028
JOB_24,CV_048,0,-1,1,-1,-1,0.7392104299313632
JOB_24,CV_013,1,0,1,-1,-1,0.8089512745610968
JOB_24,CV_068,-1,0,1,-1,1,0.9850352274079028
JOB_24,CV_059,-1,0,1,-1,-1,0.7392104299313632
JOB_24,CV_066,-1,-1,1,-1,-1,0.6987174891528171
JOB_24,CV_097,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_112,-1,1,1,-1,-1,0.7760057395865282
JOB_24,CV_009,1,1,1,-1,-1,0.838062317751627
JOB_24,CV_040,0,1,1,-1,-1,0.8089512745610968
JOB_24,CV_044,0,1,1,-1,-1,0.8089512745610968
JOB_24,CV_047,-1,-1,1,-1,-1,0.6987174891528171
JOB_24,CV_003,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_019,0,0,1,-1,1,0.9877226901975171
JOB_24,CV_118,0,0,1,-1,1,0.9877226901975171
JOB_24,CV_004,0,1,1,-1,1,0.9899324551676333
JOB_24,CV_024,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_033,1,1,1,-1,-1,0.838062317751627
JOB_24,CV_079,1,-1,1,-1,-1,0.7760057395865282
JOB_24,CV_035,1,0,1,-1,1,0.9899324551676333
JOB_24,CV_049,-1,1,1,-1,-1,0.7760057395865282
JOB_24,CV_078,-1,1,1,-1,1,0.9877226901975171
JOB_24,CV_055,-1,0,1,-1,-1,0.7392104299313632
JOB_24,CV_061,0,1,1,-1,1,0.9899324551676333
JOB_24,CV_101,0,-1,1,-1,1,0.9850352274079028
JOB_24,CV_006,0,1,1,-1,-1,0.8089512745610968
JOB_24,CV_018,1,-1,1,-1,1,0.9877226901975171
JOB_24,CV_096,1,0,1,-1,-1,0.8089512745610968
JOB_24,CV_109,1,-1,1,-1,-1,0.7760057395865282
JOB_24,CV_116,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_086,1,0,1,-1,1,0.9899324551676333
JOB_24,CV_034,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_062,-1,0,1,-1,-1,0.7392104299313632
JOB_24,CV_036,-1,1,1,-1,-1,0.7760057395865282
JOB_24,CV_037,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_021,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_005,1,0,1,-1,1,0.9899324551676333
JOB_24,CV_110,-1,-1,1,-1,-1,0.6987174891528171
JOB_24,CV_115,0,-1,1,-1,-1,0.7392104299313632
JOB_24,CV_046,0,-1,1,-1,-1,0.7392104299313632
JOB_24,CV_087,0,1,1,-1,-1,0.8089512745610968
JOB_24,CV_028,0,0,1,-1,1,0.9877226901975171
JOB_24,CV_067,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_075,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_094,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_030,-1,1,1,-1,-1,0.7760057395865282
JOB_24,CV_104,-1,0,1,-1,-1,0.7392104299313632
JOB_24,CV_102,0,1,1,-1,-1,0.8089512745610968
JOB_24,CV_010,1,1,1,-1,-1,0.838062317751627
JOB_24,CV_050,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_041,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_099,0,0,1,-1,1,0.9877226901975171
JOB_24,CV_105,1,0,1,-1,-1,0.8089512745610968
JOB_24,CV_070,1,0,1,-1,1,0.9899324551676333
JOB_24,CV_065,0,1,1,-1,-1,0.8089512745610968
JOB_24,CV_026,0,-1,1,-1,1,0.9850352274079028
JOB_24,CV_063,1,0,1,1,1,0.9947044400573793
JOB_24,CV_107,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_074,0,0,1,-1,-1,0.7760057395865282
JOB_24,CV_011,-1,0,1,-1,-1,0.7392104299313632
JOB_24,CV_083,1,0,1,-1,-1,0.8089512745610968
JOB_24,CV_031,1,1,1,-1,-1,0.838062317751627
JOB_24,CV_091,-1,0,1,-1,-1,0.7392104299313632
JOB_24,CV_043,0,0,1,-1,-1,0.7760057395865282
JOB_25,CV_031,0,1,1,1,-1,0.8899731895162262
JOB_25,CV_023,0,1,1,1,-1,0.8899731895162262
JOB_25,CV_118,0,0,1,1,1,0.9935352566336874
JOB_25,CV_008,-1,0,1,1,-1,0.8441091699732922
JOB_25,CV_040,-1,1,1,1,-1,0.8687323344441251
JOB_25,CV_035,1,0,1,1,1,0.9947044400573793
JOB_25,CV_074,-1,0,1,1,-1,0.8441091699732922
JOB_25,CV_043,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_109,-1,-1,1,-1,-1,0.6987174891528171
JOB_25,CV_104,1,0,1,1,-1,0.8899731895162262
JOB_25,CV_079,0,-1,1,1,-1,0.8441091699732922
JOB_25,CV_049,0,1,1,1,-1,0.8899731895162262
JOB_25,CV_082,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_027,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_009,1,1,1,1,-1,0.9081404248468237
JOB_25,CV_015,-1,0,1,-1,-1,0.7392104299313632
JOB_25,CV_100,1,-1,1,1,1,0.9935352566336874
JOB_25,CV_105,1,0,1,1,-1,0.8899731895162262
JOB_25,CV_080,1,0,1,-1,-1,0.8089512745610968
JOB_25,CV_090,0,0,1,-1,-1,0.7760057395865282
JOB_25,CV_042,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_002,0,1,1,1,1,0.9947044400573793
JOB_25,CV_028,0,0,1,1,1,0.9935352566336874
JOB_25,CV_052,0,-1,1,-1,1,0.9850352274079028
JOB_25,CV_107,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_018,0,-1,1,1,1,0.9921099818949954
JOB_25,CV_098,0,0,1,1,1,0.9935352566336874
JOB_25,CV_094,1,0,1,1,-1,0.8899731895162262
JOB_25,CV_011,-1,0,1,-1,-1,0.7392104299313632
JOB_25,CV_006,1,0,1,1,-1,0.8899731895162262
JOB_25,CV_085,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_032,1,0,1,1,-1,0.8899731895162262
JOB_25,CV_056,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_095,0,-1,1,1,-1,0.8441091699732922
JOB_25,CV_003,1,0,1,1,-1,0.8899731895162262
JOB_25,CV_017,-1,-1,1,-1,-1,0.6987174891528171
JOB_25,CV_078,1,1,1,1,1,0.9956630934198999
JOB_25,CV_077,0,0,1,-1,1,0.9877226901975171
JOB_25,CV_019,0,0,1,1,1,0.9935352566336874
JOB_25,CV_099,0,0,1,1,1,0.9935352566336874
JOB_25,CV_088,0,1,1,-1,-1,0.8089512745610968
JOB_25,CV_025,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_087,-1,1,1,1,-1,0.8687323344441251
JOB_25,CV_024,0,0,1,0,-1,0.8244029762987993
JOB_25,CV_022,-1,0,1,1,-1,0.8441091699732922
JOB_25,CV_073,1,0,1,1,1,0.9947044400573793
JOB_25,CV_004,1,1,1,1,1,0.9956630934198999
JOB_25,CV_106,0,1,1,1,1,0.9947044400573793
JOB_25,CV_110,0,-1,1,1,-1,0.8441091699732922
JOB_25,CV_086,0,0,1,1,1,0.9935352566336874
JOB_25,CV_048,0,-1,1,0,-1,0.793441644914104
JOB_25,CV_066,1,-1,1,1,-1,0.8687323344441251
JOB_25,CV_026,1,-1,1,1,1,0.9935352566336874
JOB_25,CV_014,0,-1,1,1,1,0.9921099818949954
JOB_25,CV_097,1,0,1,1,-1,0.8899731895162262
JOB_25,CV_069,0,1,1,1,-1,0.8899731895162262
JOB_25,CV_070,1,0,1,1,1,0.9947044400573793
JOB_25,CV_045,-1,0,1,1,-1,0.8441091699732922
JOB_25,CV_034,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_005,0,-1,1,1,1,0.9921099818949954
JOB_25,CV_044,1,1,1,1,-1,0.9081404248468237
JOB_25,CV_013,-1,-1,1,1,-1,0.8158462909997302
JOB_25,CV_047,1,-1,1,-1,-1,0.7760057395865282
JOB_25,CV_065,-1,1,1,-1,-1,0.7760057395865282
JOB_25,CV_113,1,0,1,1,-1,0.8899731895162262
JOB_25,CV_067,-1,0,1,1,-1,0.8441091699732922
JOB_25,CV_012,0,1,1,1,-1,0.8899731895162262
JOB_25,CV_112,0,1,1,1,-1,0.8899731895162262
JOB_25,CV_016,0,0,1,1,-1,0.8687323344441251
JOB_25,CV_046,-1,-1,1,-1,-1,0.6987174891528171
JOB_26,CV_066,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_034,1,0,1,-1,-1,0.8089512745610968
JOB_26,CV_008,1,0,1,-1,-1,0.8089512745610968
JOB_26,CV_032,-1,1,1,-1,-1,0.7760057395865282
JOB_26,CV_000,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_039,-1,0,1,-1,-1,0.7392104299313632
JOB_26,CV_072,-1,-1,1,-1,-1,0.6987174891528171
JOB_26,CV_107,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_078,0,0,1,-1,1,0.9877226901975171
JOB_26,CV_067,-1,0,1,-1,-1,0.7392104299313632
JOB_26,CV_087,-1,0,1,-1,-1,0.7392104299313632
JOB_26,CV_100,1,0,1,-1,1,0.9899324551676333
JOB_26,CV_076,-1,0,1,-1,-1,0.7392104299313632
JOB_26,CV_038,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_112,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_037,-1,0,1,-1,-1,0.7392104299313632
JOB_26,CV_033,-1,0,1,-1,-1,0.7392104299313632
JOB_26,CV_023,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_030,1,0,1,-1,-1,0.8089512745610968
JOB_26,CV_099,0,0,1,-1,1,0.9877226901975171
JOB_26,CV_043,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_021,1,0,1,-1,-1,0.8089512745610968
JOB_26,CV_115,1,-1,1,-1,-1,0.7760057395865282
JOB_26,CV_086,0,0,1,-1,1,0.9877226901975171
JOB_26,CV_088,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_119,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_050,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_019,0,0,1,-1,1,0.9877226901975171
JOB_26,CV_096,1,0,1,-1,-1,0.8089512745610968
JOB_26,CV_070,-1,0,1,-1,1,0.9850352274079028
JOB_26,CV_054,0,0,1,-1,1,0.9877226901975171
JOB_26,CV_031,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_094,-1,1,1,-1,-1,0.7760057395865282
JOB_26,CV_064,0,0,1,-1,1,0.9877226901975171
JOB_26,CV_018,0,-1,1,-1,1,0.9850352274079028
JOB_26,CV_051,0,1,1,-1,-1,0.8089512745610968
JOB_26,CV_014,-1,-1,1,-1,1,0.9817703452181514
JOB_26,CV_002,0,0,1,-1,1,0.9877226901975171
JOB_26,CV_049,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_048,-1,-1,1,-1,-1,0.6987174891528171
JOB_26,CV_069,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_103,1,0,1,-1,-1,0.8089512745610968
JOB_26,CV_013,1,-1,1,-1,-1,0.7760057395865282
JOB_26,CV_052,0,0,1,-1,1,0.9877226901975171
JOB_26,CV_022,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_029,-1,0,1,-1,-1,0.7392104299313632
JOB_26,CV_036,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_065,-1,1,1,1,-1,0.8687323344441251
JOB_26,CV_079,1,-1,1,-1,-1,0.7760057395865282
JOB_26,CV_028,-1,0,1,1,1,0.9921099818949954
JOB_26,CV_027,-1,0,1,-1,-1,0.7392104299313632
JOB_26,CV_118,1,0,1,-1,1,0.9899324551676333
JOB_26,CV_082,1,0,1,-1,-1,0.8089512745610968
JOB_26,CV_025,1,0,1,-1,-1,0.8089512745610968
JOB_26,CV_004,-1,0,1,-1,1,0.9850352274079028
JOB_26,CV_007,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_102,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_035,-1,0,1,-1,1,0.9850352274079028
JOB_26,CV_055,-1,0,1,-1,-1,0.7392104299313632
JOB_26,CV_092,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_060,1,0,1,-1,1,0.9899324551676333
JOB_26,CV_016,0,0,1,-1,-1,0.7760057395865282
JOB_26,CV_042,0,1,1,-1,-1,0.8089512745610968
JOB_26,CV_061,0,0,1,-1,1,0.9877226901975171
